raceId,lap,p1_p2,p2_p3,p1_last
201,19,1.403,4.968,97.208
201,20,1.503,4.779,257.405
201,21,1.219,4.869,262.232
201,22,1.213,4.307,267.131
201,23,1.279,9.372,272.85
201,24,1.349,23.554,277.334
201,25,1.055,29.389,284.086
201,26,3.779,25.556,289.058
201,27,17.429,6.255,287.39
201,28,1.061,5.26,273.762
201,29,1.127,4.957,276.967
201,30,0.933,4.497,280.364
201,31,0.863,4.338,283.81
201,32,1.051,5.08,287.775
201,33,0.994,5.147,291.323
201,34,1.148,4.013,294.338
201,35,1.048,3.152,297.777
201,36,0.994,2.126,302.349
201,37,1.061,2.164,306.749
201,38,0.964,2.061,311.335
201,39,1.236,3.498,313.347
201,40,1.221,4.758,315.934
201,41,1.096,5.053,318.42
201,42,0.97,4.623,321.377
201,43,0.629,4.097,324.363
201,44,0.908,2.993,172.928
201,45,0.427,2.151,57.995
202,1,0.828,1.104,15.253
202,2,0.854,1.33,20.298
202,3,1.007,0.939,25.146
202,4,1.358,0.941,30.9
202,5,1.787,0.801,37.464
202,6,2.099,0.686,42.454
202,7,2.311,0.805,46.826
202,8,2.623,0.981,52.109
202,9,2.825,1.353,56.903
202,10,3.012,1.316,62.186
202,11,2.84,1.299,67.817
202,12,2.569,1.385,73.176
202,13,2.354,1.232,77.909
202,14,2.426,1.223,80.897
202,15,1.935,1.224,87.187
202,16,2.03,0.977,88.914
202,17,2.061,0.937,90.439
202,18,1.701,1.224,92.998
202,19,2.045,0.624,116.628
202,20,2.482,1.124,119.615
202,21,3.751,0.561,124.456
202,22,3.72,0.685,130.166
202,23,4.086,0.963,134.076
202,24,3.219,1.199,137.507
202,25,3.15,4.858,140.512
202,26,8.8,19.829,144.092
202,27,28.923,1.733,147.557
202,28,23.408,2.422,145.426
202,29,3.168,2.783,129.057
202,30,3.648,2.738,136.002
202,31,3.905,3.508,143.314
202,32,3.902,2.276,147.505
202,33,3.242,1.611,151.377
202,34,3.101,1.267,155.38
202,35,3.063,0.572,158.443
202,36,2.76,0.609,161.39
202,37,2.504,0.44,165.844
202,38,2.971,0.394,170.951
202,39,2.785,0.221,174.816
202,40,4.034,0.768,179.021
202,41,3.13,0.556,182.629
202,42,3.5,0.719,186.822
202,43,3.216,4.941,193.191
202,44,7.232,17.954,197.141
202,45,23.588,4.708,200.432
202,46,16.758,5.937,204.96
202,47,4.967,1.528,214.575
202,48,7.447,0.83,217.265
202,49,9.083,0.806,238.139
202,50,10.012,0.806,240.426
202,51,12.561,0.693,243.959
202,52,10.987,1.345,244.94
202,53,13.985,2.054,248.934
202,54,16.005,3.292,254.736
202,55,16.247,5.003,259.641
202,56,17.559,6.751,265.222
202,57,18.83,8.398,269.947
202,58,21.367,10.501,275.102
202,59,23.059,13.324,279.798
202,60,24.986,16.211,284.923
202,61,26.903,19.506,289.836
202,62,24.287,23.63,290.14
202,63,5.033,25.333,274.722
202,64,5.548,28.58,278.423
202,65,7.116,30.541,282.564
202,66,10.068,32.76,286.638
202,67,11.17,32.872,291.872
202,68,12.405,32.37,296.839
202,69,13.753,31.346,300.941
202,70,13.994,31.169,305.632
202,71,14.748,30.671,309.494
202,72,14.415,30.789,312.697
202,73,14.434,30.626,315.731
202,74,13.994,30.524,389.717
202,75,12.737,30.535,136.084
202,76,11.296,30.148,138.511
202,77,9.433,35.011,56.51
203,1,0.74,1.606,46.302
203,2,0.837,0.875,12.529
203,3,1.114,1.261,26.61
203,4,1.139,1.777,40.087
203,5,1.375,4.981,54.214
203,6,0.694,6.102,68.383
203,7,0.714,7.302,85.458
203,8,0.702,6.014,103.24
203,9,5.314,4.527,126.673
203,10,7.109,15.351,162.626
203,11,9.165,16.599,179.705
203,12,10.459,16.79,195.405
203,13,12.322,16.716,213.568
203,14,16.169,22.66,234.816
203,15,18.126,22.985,249.074
203,16,19.718,26.672,256.442
203,17,22.811,21.916,259.721
203,18,24.098,22.015,120.919
203,19,25.659,20.796,132.798
203,20,27.316,19.983,145.417
203,21,29.271,19.501,156.725
203,22,30.202,17.642,169.541
203,23,34.113,10.401,181.105
203,24,37.223,10.178,198.614
203,25,0.63,16.076,926.864
203,26,14.339,8.739,929.145
203,27,15.752,4.575,1035.945
203,28,19.042,10.399,1038.972
203,29,0.695,1.104,951.165
203,30,0.486,0.935,885.013
203,31,0.45,1.368,818.541
203,32,0.372,0.937,759.467
203,33,2.378,2.346,764.665
203,34,2.469,3.033,770.736
203,35,1.686,2.581,776.548
203,36,2.017,1.916,782.922
203,37,1.407,1.782,789.469
203,38,0.975,1.228,795.834
203,39,0.888,1.39,804.661
203,40,1.251,1.621,264.697
203,41,1.494,1.729,294.444
203,42,1.517,4.04,326.066
203,43,1.086,4.656,45.374
203,44,0.932,6.308,51.682
204,1,0.585,2.296,13.865
204,2,0.721,3.205,18.256
204,3,0.527,3.854,22.257
204,4,0.512,3.996,26.307
204,5,0.565,4.002,32.948
204,6,0.501,3.514,37.137
204,7,0.434,3.236,41.283
204,8,1.426,2.46,45.441
204,9,2.322,2.105,68.83
204,10,2.847,1.973,70.804
204,11,4.085,1.495,73.014
204,12,4.46,1.364,75.267
204,13,5.298,1.502,83.498
204,14,6.82,0.95,482.414
204,15,8.324,0.71,488.007
204,16,9.306,0.499,88.924
204,17,0.774,4.744,78.224
204,18,1.439,4.821,82.178
204,19,2.025,5.134,86.778
204,20,1.732,5.611,92.025
204,21,1.839,5.984,96.92
204,22,2.585,6.188,101.329
204,23,2.606,7.76,107.03
204,24,3.125,8.068,136.317
204,25,3.988,8.147,248.355
204,26,5.422,7.94,251.455
204,27,5.498,8.86,254.351
204,28,6.172,12.591,257.377
204,29,6.56,13.188,260.336
204,30,6.895,14.651,263.803
204,31,5.115,16.113,266.715
204,32,15.472,3.826,264.331
204,33,16.113,7.085,268.316
204,34,14.226,24.747,269.856
204,35,5.71,19.681,257.298
204,36,6.018,20.025,259.178
204,37,5.696,21.078,269.185
204,38,4.876,22.082,270.32
204,39,4.022,24.293,271.476
204,40,3.882,22.348,271.385
204,41,4.054,23.676,272.654
204,42,3.672,25.582,273.977
204,43,3.353,27.424,275.703
204,44,3.064,28.986,277.175
204,45,2.616,31.118,278.751
204,46,21.94,12.677,280.037
204,47,27.204,7.481,280.455
204,48,31.502,3.29,281.642
204,49,36.226,1.089,282.754
204,50,37.467,3.439,282.104
204,51,38.402,6.828,240.162
204,52,39.557,5.066,162.522
204,53,37.977,3.175,66.688
205,1,0.251,0.258,35.347
205,2,1.309,0.732,747.85
205,3,2.023,0.876,754.115
205,4,2.685,1.259,762.109
205,5,2.91,1.643,766.329
205,6,3.207,1.633,771.642
205,7,3.325,1.825,778.821
205,8,3.714,1.696,782.768
205,9,3.905,1.507,786.407
205,10,3.86,1.322,789.683
205,11,4.758,0.397,792.281
205,12,5.801,0.432,794.904
205,13,6.91,0.31,797.655
205,14,8.566,0.6,800.849
205,15,7.771,2.553,803.486
205,16,7.428,3.918,806.643
205,17,8.389,4.308,810.026
205,18,8.193,5.726,813.694
205,19,8.096,6.731,819.453
205,20,7.693,7.972,823.152
205,21,6.856,10.533,826.384
205,22,5.766,13.73,829.521
205,23,5.207,16.151,832.221
205,24,3.522,17.646,833.847
205,25,16.398,4.041,834.853
205,26,17.037,4.814,840.481
205,27,19.369,3.173,845.314
205,28,18.236,4.082,847.094
205,29,0.762,4.622,838.18
205,30,0.967,20.028,841.932
205,31,0.934,21.884,844.84
205,32,0.85,24.848,847.291
205,33,0.688,26.315,849.811
205,34,0.564,27.033,852.399
205,35,0.671,27.723,857.626
205,36,0.5,27.948,881.153
205,37,0.72,28.867,885.049
205,38,0.879,29.963,893.684
205,39,1.013,30.844,898.382
205,40,1.007,32.972,903.99
205,41,1.133,34.93,907.533
205,42,1.303,37.419,911.091
205,43,1.894,37.761,914.918
205,44,1.849,38.24,918.228
205,45,2.269,38.292,923.648
205,46,2.328,38.6,929.56
205,47,4.303,36.808,933.012
205,48,18.533,20.253,933.426
205,49,2.931,19.949,920.437
205,50,3.541,19.569,922.909
205,51,4.08,18.83,925.338
205,52,4.933,19.49,927.171
205,53,5.166,35.12,929.337
205,54,4.39,33.914,930.8
205,55,4.609,32.544,932.414
205,56,4.66,32.233,936.973
205,57,5.276,31.855,186.472
205,58,5.431,31.691,189.399
205,59,5.149,31.202,192.008
205,60,4.413,30.475,193.934
205,61,4.244,29.307,196.442
205,62,4.708,28.902,200.908
205,63,5.327,28.32,203.198
205,64,6.456,28.619,206.112
205,65,5.743,29.64,208.323
205,66,4.711,31.611,98.354
205,67,2.212,31.952,64.79
206,1,1.577,1.582,27.818
206,2,1.183,3.186,30.572
206,3,1.299,4.875,33.786
206,4,1.244,6.62,39.311
206,5,1.758,8.115,44.885
206,6,2.1,9.729,50.064
206,7,1.65,11.913,54.559
206,8,1.726,13.821,59.395
206,9,2.274,15.226,65.325
206,10,2.96,17.103,71.121
206,11,3.449,18.892,76.961
206,12,3.769,20.955,82.291
206,13,4.114,22.506,88.207
206,14,4.68,24.05,94.036
206,15,6.839,24.637,99.891
206,16,23.626,10.21,106.947
206,17,22.875,12.858,118.23
206,18,20.608,15.051,120.36
206,19,2.995,17.113,127.001
206,20,4.148,14.936,131.695
206,21,5.813,15.608,136.308
206,22,6.301,21.991,142.941
206,23,6.074,22.17,148.095
206,24,5.784,21.75,156.361
206,25,5.969,22.563,164.078
206,26,6.303,22.532,169.906
206,27,6.541,21.981,174.703
206,28,8.146,19.847,181.019
206,29,24.306,2.601,151.975
206,30,22.941,2.68,154.724
206,31,22.709,2.395,159.964
206,32,19.898,20.677,180.549
206,33,2.526,21.4,170.19
206,34,2.642,22.346,174.23
206,35,3.341,22.357,178.606
206,36,3.464,22.444,182.334
206,37,3.816,22.413,185.776
206,38,4.298,23.531,188.908
206,39,7.343,40.531,194.169
206,40,24.208,25.381,197.969
206,41,24.614,25.171,176.324
206,42,23.74,24.876,177.414
206,43,23.425,24.44,178.799
206,44,20.552,24.251,178.059
206,45,17.442,24.883,177.891
206,46,16.796,23.965,179.11
206,47,16.003,23.982,180.821
206,48,14.965,23.494,188.344
206,49,13.524,23.317,165.442
206,50,11.637,22.211,167.807
206,51,6.491,21.171,101.301
207,1,2.736,0.775,216.771
207,2,3.722,1.219,227.546
207,3,5.343,0.974,231.187
207,4,7.247,0.788,233.518
207,5,9.025,0.945,237.306
207,6,10.517,1.044,240.555
207,7,11.951,1.27,244.251
207,8,13.307,1.048,247.472
207,9,14.494,1.056,252.838
207,10,15.837,1.093,259.889
207,11,16.681,1.239,267.755
207,12,17.171,1.208,270.482
207,13,17.677,1.55,273.195
207,14,17.999,1.231,277.168
207,15,17.384,1.222,281.893
207,16,18.017,1.309,286.194
207,17,18.658,1.132,291.166
207,18,1.536,6.226,275.335
207,19,1.143,10.349,278.156
207,20,1.082,10.005,280.038
207,21,1.347,9.795,285.197
207,22,1.063,9.17,286.847
207,23,0.508,7.89,286.922
207,24,0.954,5.77,405.082
207,25,1.024,6.876,416.373
207,26,0.987,6.891,419.798
207,27,0.806,8.811,421.898
207,28,0.96,7.819,424.396
207,29,1.306,9.256,428.852
207,30,1.568,10.175,432.898
207,31,12.254,2.586,437.339
207,32,12.493,2.713,441.127
207,33,3.384,4.132,433.058
207,34,8.604,8.278,438.152
207,35,18.771,4.744,443.003
207,36,21.31,3.739,447.388
207,37,23.179,2.934,451.832
207,38,23.865,2.38,454.91
207,39,22.998,1.845,457.212
207,40,1.79,2.952,437.985
207,41,2.011,5.014,441.159
207,42,1.546,3.899,443.167
207,43,1.223,2.578,353.654
207,44,0.925,2.522,356.383
207,45,0.947,2.4,360.21
207,46,0.966,1.787,363.785
207,47,1.067,1.819,367.537
207,48,1.013,1.371,374.216
207,49,1.358,1.193,379.349
207,50,1.102,1.22,384.296
207,51,2.126,17.61,388.693
207,52,2.455,20.689,398.587
207,53,2.409,20.098,408.482
207,54,2.902,19.019,417.208
207,55,2.808,19.342,287.761
207,56,23.058,4.252,232.876
207,57,21.772,3.625,92.999
207,58,20.046,2.131,96.04
208,1,0.001,2.0,177.308
208,2,1.156,1.491,178.636
208,3,2.268,1.654,181.225
208,4,3.364,1.403,183.979
208,5,3.738,1.13,186.716
208,6,4.59,0.602,201.082
208,7,5.344,0.181,311.027
208,8,7.769,0.274,313.089
208,9,8.793,0.368,315.194
208,10,9.606,0.499,318.928
208,11,10.311,0.172,320.705
208,12,10.913,1.506,322.225
208,13,10.611,2.404,323.192
208,14,9.283,3.408,323.45
208,15,9.129,4.877,324.732
208,16,8.854,6.127,326.609
208,17,8.804,6.905,327.627
208,18,8.623,7.809,329.277
208,19,8.834,8.136,330.973
208,20,9.009,8.891,332.506
208,21,9.031,9.924,334.038
208,22,17.785,2.419,335.208
208,23,21.589,1.212,346.36
208,24,22.859,3.528,370.291
208,25,23.804,3.876,371.182
208,26,19.536,2.526,363.492
208,27,1.337,7.438,345.709
208,28,2.493,6.978,347.826
208,29,3.914,6.78,349.487
208,30,4.831,6.649,351.31
208,31,4.658,6.276,352.139
208,32,5.424,6.11,354.005
208,33,6.548,5.248,356.538
208,34,7.04,5.101,358.619
208,35,13.26,3.605,360.055
208,36,13.524,13.28,361.933
208,37,13.959,13.011,364.261
208,38,14.092,12.965,365.693
208,39,14.534,21.357,367.629
208,40,14.69,24.233,369.259
208,41,15.045,24.706,370.812
208,42,13.474,24.868,370.356
208,43,12.322,24.856,370.38
208,44,11.56,24.57,379.785
208,45,1.511,26.508,393.025
208,46,18.123,13.732,392.867
208,47,17.515,14.715,393.884
208,48,8.212,15.697,386.343
208,49,12.297,4.077,380.451
208,50,11.658,4.606,381.893
208,51,11.471,5.444,384.568
208,52,10.72,6.377,386.797
208,53,9.384,7.724,388.369
208,54,8.633,9.534,390.685
208,55,8.213,10.184,391.92
208,56,8.063,10.579,393.649
208,57,6.73,10.666,394.128
208,58,6.07,11.057,395.786
208,59,6.334,11.087,397.559
208,60,6.72,10.925,400.132
208,61,6.878,10.968,402.443
208,62,6.861,10.529,403.472
208,63,5.81,10.683,404.545
208,64,5.401,10.642,407.443
208,65,4.273,10.858,408.323
208,66,4.139,9.875,408.651
208,67,4.402,9.546,410.779
208,68,5.695,9.072,173.095
208,69,5.35,9.674,173.781
208,70,5.333,10.486,174.941
208,71,4.713,11.688,159.557
208,72,4.19,11.68,75.402
209,1,2.467,2.665,33.686
209,2,0.457,0.673,14.598
209,3,0.375,1.182,17.255
209,4,0.861,0.67,12.538
209,5,1.784,0.566,18.116
209,6,1.825,3.304,21.075
209,7,1.543,5.545,23.335
209,8,1.014,7.859,26.126
209,9,1.082,9.605,32.298
209,10,1.421,10.281,36.831
209,11,1.763,11.42,40.294
209,12,2.072,12.146,43.89
209,13,2.744,12.326,48.4
209,14,3.345,12.756,52.844
209,15,4.431,12.631,57.42
209,16,5.588,12.181,61.433
209,17,6.493,11.887,68.635
209,18,7.108,12.054,73.516
209,19,18.998,3.85,76.732
209,20,19.438,4.148,81.775
209,21,18.572,4.229,84.788
209,22,0.991,2.699,67.684
209,23,0.767,3.306,69.753
209,24,4.417,0.909,71.79
209,25,9.587,9.676,73.983
209,26,8.643,9.027,93.764
209,27,6.754,9.175,92.141
209,28,5.883,9.206,91.364
209,29,5.436,9.314,91.292
209,30,6.146,8.598,91.804
209,31,5.682,9.272,92.329
209,32,4.24,9.863,92.038
209,33,4.07,9.74,92.317
209,34,2.634,10.081,123.496
209,35,10.957,2.668,123.326
209,36,11.087,2.687,125.745
209,37,12.296,2.227,128.306
209,38,13.12,3.746,131.001
209,39,5.002,3.825,120.524
209,40,9.182,2.473,122.837
209,41,9.694,9.661,125.178
209,42,10.841,9.301,127.21
209,43,11.999,9.168,132.145
209,44,12.566,10.528,135.346
209,45,9.105,3.362,124.872
209,46,11.017,2.909,129.387
209,47,12.536,3.964,132.665
209,48,13.885,5.349,185.51
209,49,15.242,6.091,190.044
209,50,16.539,6.735,194.073
209,51,17.288,6.195,199.187
209,52,18.84,5.436,203.86
209,53,20.82,4.502,207.333
209,54,22.343,4.919,209.463
209,55,23.32,4.901,211.419
209,56,23.859,4.095,214.603
209,57,4.425,4.98,195.646
209,58,4.044,5.583,195.949
209,59,3.357,5.153,195.35
209,60,2.803,4.667,195.075
209,61,2.049,4.377,194.773
209,62,1.501,4.407,194.374
209,63,0.94,6.089,194.846
209,64,0.674,5.987,149.266
209,65,0.522,6.073,151.971
209,66,0.634,6.29,157.206
209,67,0.757,6.873,161.419
209,68,1.444,5.944,165.689
209,69,0.164,5.941,168.253
209,70,0.539,6.43,170.913
209,71,0.732,7.358,176.029
209,72,0.979,11.11,46.359
210,1,0.42,1.17,18.047
210,2,0.56,0.776,22.579
210,3,0.439,0.575,27.633
210,4,0.636,0.744,32.866
210,5,0.804,0.915,39.02
210,6,1.137,0.947,44.173
210,7,1.414,0.663,48.894
210,8,1.219,0.776,53.981
210,9,1.073,0.543,58.308
210,10,1.073,0.601,62.6
210,11,2.724,0.672,67.243
210,12,3.222,0.845,72.355
210,13,3.383,0.921,76.686
210,14,3.144,0.978,80.818
210,15,3.139,0.951,85.242
210,16,3.333,1.051,91.843
210,17,1.83,1.6,95.633
210,18,2.018,1.304,100.512
210,19,2.113,1.213,105.276
210,20,3.576,0.629,110.082
210,21,4.025,0.789,115.137
210,22,1.614,0.553,117.084
210,23,1.511,0.396,123.318
210,24,3.337,16.142,129.074
210,25,2.709,20.901,134.143
210,26,19.715,1.686,135.602
210,27,2.439,3.199,122.295
210,28,0.96,0.659,123.998
210,29,2.006,0.395,128.202
210,30,3.049,0.653,132.825
210,31,4.055,0.663,140.25
210,32,4.614,0.705,195.177
210,33,4.397,1.189,207.807
210,34,5.336,1.635,212.926
210,35,6.136,5.793,217.882
210,36,6.38,9.609,223.06
210,37,6.751,11.638,229.621
210,38,6.644,14.987,236.666
210,39,6.013,20.185,241.018
210,40,5.855,26.636,244.789
210,41,5.733,49.182,249.202
210,42,6.431,51.116,254.614
210,43,6.088,52.15,258.985
210,44,11.02,42.51,257.251
210,45,1.448,37.512,246.723
210,46,4.805,51.15,249.933
210,47,4.19,55.748,254.927
210,48,3.47,56.456,260.117
210,49,3.61,57.187,265.537
210,50,3.48,59.764,270.231
210,51,3.379,61.921,274.537
210,52,3.871,62.678,279.801
210,53,2.826,63.522,283.803
210,54,2.334,63.817,286.86
210,55,2.997,64.196,292.755
210,56,3.592,65.091,300.37
210,57,3.694,66.445,305.984
210,58,3.465,68.455,309.949
210,59,2.89,70.387,312.687
210,60,3.23,71.839,184.52
210,61,2.491,74.304,143.237
210,62,1.237,77.106,83.388
211,1,6.654,1.858,30.674
211,2,11.52,1.589,43.426
211,3,15.718,0.93,68.653
211,4,16.748,1.506,90.401
211,5,22.121,0.223,138.295
211,6,27.091,1.589,150.767
211,7,27.576,3.254,307.982
211,8,28.061,3.953,322.116
211,9,28.465,3.273,326.593
211,10,28.172,3.208,333.325
211,11,28.211,13.996,337.195
211,12,30.629,14.171,353.101
211,13,30.937,14.537,356.554
211,14,31.113,16.266,361.222
211,15,30.436,17.554,366.739
211,16,28.501,19.27,367.065
211,17,29.294,20.079,369.647
211,18,28.353,21.073,369.819
211,19,30.765,20.649,371.027
211,20,30.785,21.707,373.739
211,21,31.127,22.904,379.55
211,22,30.616,26.118,382.038
211,23,32.692,26.625,387.32
211,24,36.898,24.668,391.64
211,25,39.446,24.813,196.774
211,26,41.712,25.354,201.394
211,27,41.131,25.103,205.788
211,28,41.48,25.574,210.381
211,29,40.613,26.693,213.165
211,30,41.508,27.91,215.74
211,31,41.489,30.287,218.477
211,32,23.374,33.248,203.78
211,33,18.645,35.113,203.131
211,34,19.748,38.473,208.74
211,35,22.164,36.919,215.65
211,36,20.929,37.466,219.096
211,37,24.624,37.933,224.938
211,38,28.697,36.619,231.808
211,39,51.357,15.984,237.687
211,40,57.895,8.865,237.994
211,41,61.234,7.537,247.026
211,42,62.847,6.266,253.476
211,43,66.821,4.826,261.886
211,44,69.299,4.059,270.001
211,45,69.956,22.09,278.423
211,46,71.536,26.339,285.091
211,47,71.21,26.731,290.869
211,48,73.281,22.758,294.743
211,49,73.842,21.498,298.032
211,50,73.759,21.832,301.772
211,51,74.12,21.465,307.556
211,52,75.792,21.267,315.012
211,53,68.322,19.859,310.983
211,54,68.61,21.59,316.724
211,55,70.401,21.253,330.091
211,56,71.518,21.399,336.188
211,57,70.194,22.496,340.038
211,58,69.411,22.841,343.608
211,59,68.574,23.759,345.887
211,60,66.921,23.908,352.763
211,61,63.312,25.274,235.361
211,62,53.306,28.802,104.402
212,1,0.527,0.917,13.114
212,2,0.478,0.676,17.759
212,3,0.738,0.524,21.629
212,4,1.307,0.458,25.418
212,5,1.5,0.56,28.665
212,6,1.691,0.459,31.772
212,7,3.46,0.379,35.667
212,8,5.783,0.341,39.445
212,9,8.792,0.36,43.661
212,10,11.619,0.321,48.075
212,11,14.202,0.336,67.104
212,12,16.373,0.421,68.422
212,13,19.303,0.228,70.495
212,14,21.785,1.158,84.247
212,15,21.594,2.108,86.571
212,16,20.654,7.495,88.2
212,17,20.979,11.461,91.46
212,18,21.775,14.402,95.619
212,19,22.439,13.948,99.754
212,20,18.902,13.396,99.867
212,21,1.671,8.625,81.488
212,22,6.727,8.013,86.833
212,23,3.452,8.111,89.226
212,24,3.673,6.864,90.151
212,25,3.737,8.053,93.311
212,26,3.036,16.027,96.65
212,27,3.003,17.354,98.783
212,28,1.981,17.317,100.781
212,29,1.795,15.756,103.365
212,30,16.714,2.398,105.24
212,31,16.968,3.022,116.166
212,32,17.486,2.75,150.47
212,33,16.528,2.421,152.407
212,34,16.009,2.497,153.94
212,35,16.952,1.852,155.715
212,36,17.085,2.652,157.619
212,37,17.344,3.401,160.003
212,38,17.316,5.705,162.987
212,39,16.368,7.39,165.118
212,40,15.188,6.792,164.615
212,41,14.157,5.408,164.612
212,42,13.851,4.598,181.139
212,43,17.814,0.121,184.657
212,44,19.425,1.332,195.255
212,45,16.487,17.708,192.358
212,46,3.618,11.919,176.196
212,47,13.025,2.95,174.715
212,48,11.666,3.492,175.094
212,49,10.864,3.798,176.623
212,50,10.921,4.454,178.392
212,51,11.31,3.962,179.801
212,52,12.189,4.962,181.554
212,53,13.721,3.501,183.299
212,54,14.889,1.876,184.285
212,55,15.511,0.692,185.167
212,56,16.419,0.77,186.139
212,57,16.046,1.23,187.059
212,58,15.135,1.926,188.506
212,59,13.599,2.992,190.744
212,60,11.589,3.891,191.015
212,61,9.913,4.714,191.939
212,62,9.521,5.279,194.79
212,63,8.581,6.925,170.143
212,64,5.804,6.73,65.67
213,1,1.472,1.102,45.892
213,2,3.458,0.651,49.291
213,3,3.211,0.719,48.468
213,4,2.539,1.109,50.016
213,5,2.426,1.057,53.791
213,6,2.199,1.218,53.858
213,7,0.471,0.988,52.524
213,8,0.77,2.03,36.294
213,9,1.417,1.723,17.626
213,10,1.517,1.317,23.093
213,11,1.642,1.257,28.326
213,12,1.549,1.579,29.838
213,13,1.47,1.752,31.353
213,14,1.63,1.718,33.014
213,15,1.703,1.577,34.516
213,16,1.735,1.824,35.685
213,17,2.292,1.808,38.53
213,18,3.156,1.406,41.727
213,19,3.709,1.181,57.833
213,20,4.264,1.338,62.257
213,21,5.379,0.896,63.353
213,22,6.143,0.775,64.526
213,23,6.83,0.648,65.602
213,24,8.191,0.641,72.702
213,25,10.541,16.829,77.396
213,26,10.697,21.866,79.544
213,27,10.471,23.214,82.974
213,28,6.865,17.658,75.516
213,29,9.903,15.047,98.125
213,30,9.85,15.962,103.456
213,31,8.356,17.136,104.395
213,32,7.501,18.387,105.456
213,33,7.47,22.026,106.982
213,34,8.2,24.362,98.225
213,35,7.908,26.536,100.812
213,36,8.324,27.886,103.349
213,37,10.176,28.933,107.379
213,38,9.97,30.223,110.551
213,39,10.326,32.036,114.705
213,40,8.362,24.999,114.237
213,41,10.673,23.975,120.508
213,42,10.42,26.001,123.589
213,43,9.605,28.386,146.401
213,44,8.503,20.599,145.002
213,45,12.271,18.013,149.751
213,46,13.661,17.622,154.211
213,47,13.557,37.118,156.541
213,48,12.574,37.583,158.457
213,49,12.224,35.692,159.951
213,50,14.177,31.997,161.895
213,51,31.867,18.378,162.789
213,52,14.396,5.642,132.59
213,53,7.074,5.065,140.107
213,54,2.565,0.654,37.753
214,1,0.82,1.261,47.599
214,2,2.201,0.939,91.82
214,3,2.884,1.612,96.257
214,4,3.74,2.03,99.896
214,5,4.161,2.564,107.149
214,6,4.899,3.041,111.579
214,7,5.302,3.597,116.193
214,8,5.886,3.5,119.761
214,9,6.677,3.804,123.131
214,10,6.909,4.531,126.157
214,11,6.869,5.735,129.571
214,12,7.229,6.45,132.896
214,13,7.107,7.423,136.883
214,14,7.61,7.951,140.038
214,15,7.697,9.059,143.005
214,16,7.247,10.066,145.778
214,17,7.659,10.004,148.988
214,18,8.062,10.278,152.573
214,19,7.604,10.87,155.259
214,20,7.4,10.892,157.38
214,21,6.754,11.778,159.713
214,22,2.798,12.243,158.166
